city,lat,lng,iso2,population
Kenscoff,18.44773,-72.28398,HT,42175
Jérémie,18.65000,-74.11667,HT,97503
Jacmel,18.23569,-72.53686,HT,137966
Hinche,19.14090,-72.01194,HT,18590
Gressier,18.54091,-72.52679,HT,25947
Grand Gosier,18.18543,-71.91820,HT,17059
Grangwav,18.42590,-72.76995,HT,49288
Gonaïves,19.44755,-72.68928,HT,84961
Fond Parisien,18.50547,-71.98122,HT,18256
Désarmes,18.99345,-72.39058,HT,15594
Delmas,18.54478,-72.30036,HT,382920
Croix-des-Bouquets,18.57677,-72.22625,HT,229127
Les Cayes,18.19199,-73.74948,HT,125799
Carrefour,18.54114,-72.39922,HT,442156
Cap-Haïtien,19.75938,-72.19815,HT,134815
Arcahaie,18.77019,-72.51226,HT,130306
Ti Port-de-Paix,19.93333,-72.83333,HT,34657
Újszeged,46.24754,20.16571,HU,25300
Törökszentmiklós,47.18333,20.41667,HU,22770
Tiszaújváros,47.93333,21.08333,HU,17295
Szolnok,47.18066,20.19835,HU,71285
Szentes,46.65834,20.26080,HU,27898
Szeged,46.25300,20.14824,HU,160766
Szarvas,46.86667,20.55000,HU,18170
Sátoraljaújhely,48.39492,21.65871,HU,18052
Püspökladány,47.31667,21.11667,HU,15990
Ózd,48.21667,20.30000,HU,38476
Orosháza,46.56667,20.66667,HU,31373
Nyíregyháza,47.95539,21.71671,HU,117689
Miskolc,48.10327,20.77806,HU,154521
Mezőtúr,47.00000,20.63333,HU,19168
Mezőkövesd,47.81667,20.58333,HU,17701
Mátészalka,47.95528,22.32348,HU,18718
Makó,46.21667,20.48333,HU,25135
Kisvárda,48.21667,22.08333,HU,18190
Kazincbarcika,48.25000,20.63333,HU,32396
Karcag,47.31667,20.93333,HU,22370
Hódmezővásárhely,46.41667,20.33333,HU,44009
Hajdúszoboszló,47.45000,21.40000,HU,23781
Hajdúnánás,47.85000,21.43333,HU,18032
Hajdúböszörmény,47.66667,21.51667,HU,31957
Gyula,46.65000,21.28333,HU,32269
Gyomaendrőd,46.93333,20.83333,HU,15194
Eger,47.90265,20.37329,HU,53876
Diósgyőr,48.10000,20.68333,HU,18065
Debrecen,47.53167,21.62444,HU,202402
Csongrád,46.71332,20.14241,HU,18580
Békéscsaba,46.68333,21.10000,HU,59732
Békés,46.76667,21.13333,HU,21198
Balmazújváros,47.61667,21.35000,HU,18012
Abony,47.18990,20.00476,HU,16342
Zugló,47.51758,19.10549,HU,130000
Zalaegerszeg,46.83695,16.84401,HU,61898
Veszprém,47.09327,17.91149,HU,56927
Veresegyház,47.64590,19.29536,HU,18122
Vecsés,47.40705,19.28648,HU,19327
Várpalota,47.19936,18.13954,HU,21299
Vác,47.77591,19.13612,HU,35108
Újpest,47.56863,19.08456,HU,100694
Tatabánya,47.59247,18.38099,HU,65849
Tata,47.65289,18.31838,HU,23217
Tapolca,46.88152,17.44117,HU,17598
Szombathely,47.23088,16.62155,HU,78025
Szigetszentmiklós,47.34382,19.04335,HU,24874
Szentendre,47.66943,19.07561,HU,23606
Szekszárd,46.34723,18.71189,HU,34174
Székesfehérvár,47.18995,18.41034,HU,101600
Százhalombatta,47.32949,18.93878,HU,17566
Sopron,47.68501,16.59049,HU,62246
Siófok,46.90413,18.05800,HU,23028
Sashalom,47.51526,19.17058,HU,15288
Sárvár,47.25395,16.93525,HU,15343
Salgótarján,48.09872,19.80303,HU,34627
Rákosszentmihály,47.52462,19.15501,HU,23098
Rákospalota,47.56453,19.12207,HU,38530
Rákoskeresztúr,47.47324,19.26178,HU,24971
Pestlőrinc,47.42977,19.21592,HU,58722
Pesterzsébet,47.43333,19.11667,HU,36045
Pest,47.50000,19.08333,HU,1001748
Pécs,46.07617,18.22814,HU,145347
Pápa,47.33004,17.46740,HU,32990
Paks,46.62210,18.85569,HU,20638
Oroszlány,47.48671,18.31225,HU,20271
Óbuda,47.55000,19.03333,HU,33836
Naphegy,47.48841,19.02540,HU,24728
Nagykőrös,47.03419,19.77857,HU,23517
Nagykanizsa,46.45347,16.99104,HU,47349
Mosonmagyaróvár,47.86789,17.26994,HU,30359
Monor,47.35133,19.44733,HU,21720
Mohács,45.99020,18.68621,HU,18711
Mátyásföld,47.50949,19.21128,HU,19869
Lágymányos,47.47243,19.05806,HU,19741
Komló,46.19278,18.26494,HU,26924
Komárom,47.74318,18.11913,HU,18805
Kőbánya,47.48427,19.13913,HU,78414
Kispest,47.45150,19.14017,HU,61453
Kiskunhalas,46.43402,19.48479,HU,29354
Kiskunfélegyháza,46.71213,19.84458,HU,31720
Kiskőrös,46.62139,19.28528,HU,15091
Keszthely,46.76812,17.24317,HU,19652
Kelenföld,47.46614,19.03102,HU,53332
Kecskemét,46.90618,19.69128,HU,109847
Kaposvár,46.36667,17.80000,HU,64280
Kalocsa,46.52981,18.97283,HU,18242
Jászberény,47.50000,19.91667,HU,27439
Hatvan,47.66667,19.68333,HU,20228
Győr,47.68333,17.63512,HU,129301
Gyöngyös,47.78257,19.92800,HU,32938
Gyál,47.38449,19.22140,HU,21937
Gödöllő,47.59657,19.35515,HU,32374
Göd,47.68324,19.13417,HU,15874
Fót,47.61770,19.18870,HU,16770
Ferencváros,47.47754,19.09081,HU,59056
Esztergom,47.79280,18.74148,HU,28785
Erzsébetváros,47.50207,19.07218,HU,62000
Érd,47.39489,18.91361,HU,62408
Dunaújváros,46.96479,18.93974,HU,50084
Dunakeszi,47.63641,19.13864,HU,30246
Dunaharaszti,47.35450,19.09822,HU,16973
Dombóvár,46.37657,18.13696,HU,20748
Dabas,47.18594,19.31091,HU,16590
Cegléd,47.17266,19.79952,HU,39287
Budapest,47.49835,19.04045,HU,1741041
Budaörs,47.46181,18.95845,HU,25089
Budafok,47.42393,19.03635,HU,26782
Buda,47.50000,19.03333,HU,510108
Baja,46.18299,18.95307,HU,37714
Angyalföld,47.54765,19.07973,HU,62006
Ajka,47.10196,17.55892,HU,31407
Újpalota,47.53728,19.14411,HU,36259
Budapest V. kerület,47.49958,19.05115,HU,26284
Budapest XII. kerület,47.49192,19.01493,HU,56544
Budapest XI. kerület,47.47603,19.03605,HU,139049
Budapest VIII. kerület,47.48919,19.07012,HU,82222
Budapest VI. kerület,47.50369,19.06583,HU,42120
Budapest XIII. kerület,47.52978,19.08068,HU,113531
Budapest IV. kerület,47.56182,19.08909,HU,98374
Budapest XV. kerület,47.56263,19.11681,HU,80218
Budapest XVI. kerület,47.51482,19.17028,HU,68484
Budapest XIX. kerület,47.45293,19.14943,HU,61610
Budapest XVIII. kerület,47.44417,19.17595,HU,93225
Budapest XXIII. kerület,47.39788,19.11492,HU,20387
Budapest XXII. kerület,47.42698,19.04016,HU,50499
Budapest XXI. kerület,47.42215,19.06641,HU,76339
Budapest XX. kerület,47.43674,19.10093,HU,63371
Budapest XVII. kerület,47.47997,19.25388,HU,78250
Budapest III. kerület,47.54157,19.04501,HU,123723
Budapest II. kerület,47.51984,19.02218,HU,88729
Budapest I. kerület,47.49705,19.03961,HU,24728
Józsefváros,47.48938,19.07292,HU,76957
Csepel-Királyerdő,47.40253,19.09182,HU,15917
Csepel-Csillagtelep,47.40918,19.05944,HU,18527
Középső-Ferencváros,47.47305,19.07971,HU,34036
Óhegy,47.47803,19.14790,HU,25842
Újlipótváros,47.51606,19.05279,HU,36888
Tongging,2.89850,98.52310,ID,16000
Teluk Nibung,3.00100,99.81640,ID,25146
Teluk Dalam,0.57290,97.80340,ID,25780
Tebingtinggi,3.32850,99.16250,ID,117530
Tarutung,2.01467,98.96548,ID,39500
Tanjungtiram,4.06130,98.36990,ID,25118
Tanjungbalai,2.96667,99.80000,ID,183170
Sunggal,3.57650,98.61510,ID,157914
Stabat,3.73335,98.45025,ID,26862
Singkil,2.28740,97.78840,ID,46800
Sigli,5.38480,95.96090,ID,17504
Sidikalang,2.74899,98.31270,ID,50671
Sibolga,1.74016,98.78117,ID,91265
Sabang,5.88969,95.31644,ID,42066
Reuleuet,5.21667,96.28333,ID,40393
Rantauprapat,2.10000,99.83333,ID,103009
Percut,3.62530,98.86400,ID,311063
Perbaungan,3.56790,98.95600,ID,157174
Pematangsiantar,2.95950,99.06870,ID,274838
Paropo,2.86630,98.52110,ID,16065
Pangkalan Brandan,4.02380,98.27820,ID,25542
Padangsidempuan,1.37952,99.27146,ID,236217
Meulaboh,4.14402,96.12664,ID,64646
Medan,3.58333,98.66667,ID,2435252
Lhokseumawe,5.18010,97.15070,ID,196067
Langsa,4.46830,97.96830,ID,194730
Lahewa,1.39430,97.16750,ID,24485
Labuhan Deli,3.87900,98.63300,ID,49668
Kisaran,2.98450,99.61580,ID,141915
Kabanjahe,3.10010,98.49080,ID,73581
Gunungsitoli,1.28880,97.61430,ID,136707
Deli Tua,3.50780,98.68390,ID,27940
Blangpidie,3.73956,96.83608,ID,24085
Bireun,5.20300,96.70090,ID,47670
Binjai,3.60010,98.48540,ID,279302
Berastagi,3.19468,98.50889,ID,48244
Belawan,3.77550,98.68320,ID,102707
Barus,2.01060,98.39820,ID,18346
Bandar,2.05000,99.75000,ID,31442
Banda Aceh,5.54167,95.33333,ID,255029
Yogyakarta,-7.80139,110.36472,ID,373589
Wonosobo,-7.35889,109.90306,ID,92990
Wonosari,-7.96556,110.60361,ID,87454
Wonopringgo,-6.98333,109.61667,ID,38429
Wongsorejo,-7.99080,114.40090,ID,29193
Wiradesa,-6.89220,109.61900,ID,39407
Weru,-6.71100,108.50370,ID,139004
Weleri,-6.97130,110.06660,ID,58448
Welahan,-6.80000,110.71667,ID,26163
Wedi,-7.74306,110.57944,ID,55300
Watampone,-4.53860,120.32790,ID,149336
Wangon,-7.51611,109.05389,ID,35530
Wanaraja,-7.17490,107.98080,ID,26240
Wamena,-4.09583,138.94806,ID,41844
Waisai,-0.23790,130.50720,ID,22541
Waingapu,-9.65670,120.26410,ID,35932
Utan,-6.17694,106.94667,ID,28745
Ungaran,-7.13972,110.40500,ID,171378
Makassar,-5.14861,119.43194,ID,1423877
Ubud,-8.50980,115.26540,ID,74800
Tulungagung,-8.06570,111.90250,ID,65262
Tulangan Utara,-7.47370,112.65050,ID,63889
Tuban,-6.89760,112.06490,ID,76242
Tual,-5.62878,132.75229,ID,90007
Trucuk,-7.71833,110.65889,ID,23584
Trenggalek,-8.07640,111.70641,ID,29083
Tondano,1.30540,124.91261,ID,33317
Tomohon,1.31678,124.80379,ID,27624
Tobelo,1.72837,128.00948,ID,34150
Tiom,-3.92361,138.45472,ID,21324
Timika,-4.61407,136.67679,ID,142909
Ternate,0.79065,127.38424,ID,204920
Terbanggi Besar,-4.87898,105.21818,ID,52566
Teminabuan,-1.44160,132.01428,ID,19491
Tegal,-6.86940,109.14020,ID,282781
Tayu,-6.53970,111.05180,ID,26413
Tasikmalaya,-7.32740,108.22070,ID,741760
Tarub,-6.93333,109.16667,ID,75739
Tarakan,3.31332,117.59152,ID,249960
Tanjung Selor,2.83750,117.36528,ID,56569
Tanjung Pinang,0.91667,104.45833,ID,227663
Tanjung Pandan,-2.73353,107.63477,ID,103062
Bandar Lampung,-5.42917,105.26111,ID,1166066
Tanjung Balai,1.00005,103.42186,ID,48953
Tanjungagung,-3.93728,103.80465,ID,53117
Tanjung,-2.17090,115.40770,ID,37291
Tanggulangin,-7.49958,112.69992,ID,32866
Tangerang,-6.17806,106.63000,ID,1912679
Taliwang,-8.74490,116.85320,ID,55340
Tahuna,3.61099,125.48580,ID,35307
Tabanan,-8.54130,115.12522,ID,33667
Surakarta,-7.55611,110.83167,ID,526870
Surabaya,-7.24917,112.75083,ID,2874314
Sungai Raya,0.70000,108.90000,ID,47735
Sungai Penuh,-2.05610,101.39130,ID,99233
Sungailiat,-1.85442,106.12215,ID,100750
Sumenep,-7.01152,113.86042,ID,84656
Sumedang Utara,-6.85000,107.91667,ID,100000
Sumedang,-6.85861,107.91639,ID,200000
Sumberpucung,-8.15856,112.48292,ID,35285
Sumber,-6.76028,108.48306,ID,96725
Sumbawa Besar,-8.49317,117.42024,ID,62753
Sokaraja,-7.45806,109.28806,ID,66482
Sukabumi,-6.91806,106.92667,ID,360644
Subang,-6.57000,107.75667,ID,137234
Srono,-8.40003,114.26661,ID,36260
Srandakan,-7.93861,110.25056,ID,29529
Sragen,-7.42639,111.02222,ID,71522
Sorong,-0.87956,131.26104,ID,254294
Soreang,-7.03306,107.51833,ID,116780
Solok,-0.80060,100.65710,ID,73438
Soko,-7.48315,112.42704,ID,25494
Sofifi,0.73729,127.55880,ID,36197
Soe,-9.86071,124.28395,ID,40190
Sleman,-7.71556,110.35556,ID,56215
Slawi,-6.98160,109.14070,ID,61206
Situbondo,-7.70623,114.00976,ID,685967
Sintang,0.06667,111.50000,ID,85000
Sinjai,-5.12410,120.25300,ID,40797
Singosari,-7.89240,112.66580,ID,180740
Singojuruh,-8.31667,114.23333,ID,29418
Singkawang,0.90925,108.98463,ID,246112
Sengkang,-4.12790,120.02970,ID,59523
Singaraja,-8.11200,115.08818,ID,133784
Singaparna,-7.35150,108.11100,ID,48882
Simpang,-1.26424,104.09701,ID,36652
Sijunjung,-0.70050,100.97740,ID,27786
Sidoarjo,-7.44780,112.71830,ID,139189
Sidareja,-7.48460,108.79230,ID,30313
Sewon,-7.87639,110.35889,ID,73585
Serpong,-6.31694,106.66417,ID,80193
Serang,-6.11528,106.15417,ID,692101
Sepatan,-6.11889,106.57500,ID,118439
Semarang,-6.99306,110.42083,ID,1653524
Selong,-8.65030,116.53180,ID,92464
Selogiri,-7.78333,110.86667,ID,30180
Sawangan,-6.40278,106.77444,ID,165631
Sangkapura,-5.84525,112.65173,ID,50612
Sanana,-2.05853,125.97786,ID,29716
Sampit,-2.53150,112.94960,ID,166773
Sampang,-7.18720,113.23940,ID,53269
Samarinda,-0.49167,117.14583,ID,831460
Salatiga,-7.33194,110.49278,ID,201369
Ruteng,-8.61139,120.46444,ID,41533
Rengasdengklok,-6.15917,107.29806,ID,201463
Rembangan,-6.70360,111.34160,ID,44030
Rantepao,-2.97010,119.89780,ID,40438
Ransiki,-1.50830,134.17080,ID,16245
Rangkasbitung,-6.35910,106.24940,ID,137041
Randudongkal,-7.09810,109.32430,ID,28532
Rajapolah,-7.22100,108.18960,ID,39840
Raha,-4.83800,122.72090,ID,69980
Purwokerto,-7.42139,109.23444,ID,230235
Purwodadi,-7.08680,110.91580,ID,139387
Purwakarta,-6.55694,107.44333,ID,179233
Purbalingga,-7.38806,109.36389,ID,56903
Pundong,-7.95222,110.34861,ID,24081
Probolinggo,-7.75430,113.21590,ID,246980
Prigen,-7.68333,112.61667,ID,24164
Praya,-8.70536,116.27036,ID,35183
Candi Prambanan,-7.75000,110.49417,ID,44925
Poso,-1.39590,120.75240,ID,47477
Pontianak,-0.03194,109.32500,ID,658685
Ponorogo,-7.86850,111.46200,ID,79026
Polewali,-3.43240,119.34350,ID,65800
Plumbon,-6.70500,108.47278,ID,167105
Prabumulih,-3.43447,104.23056,ID,103470
Pemangkat,1.16667,108.96667,ID,34029
Pemalang,-6.89193,109.38263,ID,184149
Pelabuhanratu,-6.98750,106.55139,ID,109523
Pekanbaru,0.51667,101.44167,ID,1085000
Pekalongan,-6.88860,109.67530,ID,317524
Pecangaan,-6.69780,110.71070,ID,61046
Payakumbuh,-0.21590,100.63340,ID,139576
Pati,-6.75590,111.03800,ID,107028
Pasuruan,-7.64530,112.90750,ID,212466
Paseh,-7.06800,107.79400,ID,126181
Pasarkemis,-6.17028,106.53028,ID,273659
Parung,-6.42139,106.73306,ID,123078
Pariaman,-0.61898,100.11997,ID,92183
Parepare,-4.01350,119.62550,ID,160309
Pare,-7.76790,112.19800,ID,56699
Panji,-7.72528,114.09954,ID,42789
Pangkalpinang,-2.12914,106.11377,ID,216893
Pangkalanbuun,-2.68320,111.62590,ID,38057
Pandeglang,-6.30840,106.10670,ID,92316
Pandaan,-7.65268,112.68750,ID,34184
Pandak,-7.91306,110.29361,ID,56043
Panarukan,-7.70181,113.91844,ID,30749
Pamulang,-6.34278,106.73833,ID,174557
Pameungpeuk,-7.01833,107.60389,ID,48294
Pamekasan,-7.15680,113.47460,ID,92447
Pamanukan,-6.28417,107.81056,ID,114290
Palu,-0.90833,119.87083,ID,373218
Palopo,-2.99250,120.19694,ID,190867
Palimanan,-6.70694,108.42417,ID,92600
Palembang,-2.91673,104.74580,ID,1668848
Palangkaraya,-2.20833,113.91667,ID,293500
Pakisaji,-8.06650,112.59810,ID,30213
Pagar Alam,-4.02506,103.24694,ID,70386
Padangpanjang,-0.45602,100.40521,ID,58627
Padang,-0.94924,100.35427,ID,909040
Paciran,-6.87666,112.37606,ID,27072
Nunukan,4.13841,117.65070,ID,67006
Ngunut,-8.10580,112.01591,ID,26297
Ngoro,-7.68386,112.25804,ID,22871
Ngawi,-7.40380,111.44610,ID,22412
Nganjuk,-7.60510,111.90350,ID,69011
Negara,-8.35694,114.61694,ID,33191
Namrole,-3.84548,126.72619,ID,21513
Namlea,-3.26194,127.09292,ID,37869
Nabire,-3.35989,135.50074,ID,43898
Muntok,-2.06719,105.16228,ID,26709
Muntilan,-7.58111,110.29278,ID,44859
Muncar,-8.43333,114.33333,ID,64537
Mulia,-3.71472,137.98528,ID,35884
Muara Teweh,-0.94734,114.89620,ID,46652
Muara Bungo,-1.49018,102.11490,ID,21243
Mranggen,-7.02680,110.51580,ID,28026
Mojokerto,-7.46640,112.43380,ID,141785
Mojoagung,-7.56667,112.35000,ID,23534
Mlonggo,-6.53333,110.70000,ID,33542
Metro,-5.11306,105.30667,ID,178381
Mertoyudan,-7.52000,110.22639,ID,69871
Melati,-7.73333,110.36667,ID,67090
Maumere,-8.61990,122.21110,ID,87720
Mataram,-8.58333,116.11667,ID,429651
Masamba,-2.55370,120.32790,ID,38024
Martapura,-3.41090,114.86420,ID,131449
Maros,-5.00600,119.57270,ID,30000
Margasari,-7.09484,109.02500,ID,27814
Margahayukencana,-6.97083,107.56750,ID,83119
Manokwari,-0.86291,134.06402,ID,107325
Manismata,-2.46667,111.03333,ID,18888
Manggar,-2.88333,108.26667,ID,39135
Mendaha,-1.01630,103.59331,ID,56268
Manado,1.48218,124.84892,ID,451916
Malinau,3.58855,116.62391,ID,25596
Malang,-7.97970,112.63040,ID,847182
Majene,-3.54030,118.97070,ID,73883
Majenang,-7.29750,108.76420,ID,38897
Majalengka,-6.83611,108.22778,ID,73052
Magelang,-7.47056,110.21778,ID,121526
Madiun,-7.62980,111.52390,ID,202544
Luwuk,-0.95160,122.78750,ID,47778
Lumajang,-8.13350,113.22480,ID,123626
Lubuklinggau,-3.29450,102.86140,ID,234166
Loa Janan,-0.58295,117.09503,ID,212816
Lewoleba,-8.37230,123.41800,ID,30151
Lembang,-6.81167,107.61750,ID,183130
Lebaksiu,-7.04960,109.14410,ID,33606
Lawang,-7.83530,112.69470,ID,112540
Lasem,-6.69220,111.45270,ID,28948
Lamongan,-7.11667,112.41667,ID,59224
Lahat,-3.78514,103.54279,ID,65906
Labuan Bajo,-8.49640,119.88770,ID,188724
Labuan,-6.37840,105.83000,ID,33576
Kutoarjo,-7.71694,109.91278,ID,31352
Kuta,-8.72332,115.17234,ID,30012
Kuningan,-6.97583,108.48306,ID,111742
Kudus,-6.80480,110.84050,ID,92156
Kuala Tungkal,-0.81623,103.46111,ID,33683
Kualakapuas,-3.00913,114.38759,ID,35632
Kroya,-7.63306,109.24611,ID,23255
Krian,-7.41040,112.57920,ID,38603
Kresek,-6.13139,106.37972,ID,110182
Kraksaan,-7.75845,113.39624,ID,28248
Kotabumi,-4.82505,104.88170,ID,42366
Klungkung,-8.53333,115.40000,ID,27836
Klaten,-7.70583,110.60639,ID,126831
Klangenan,-6.70944,108.44000,ID,88378
Ketanggungan,-6.93830,108.89100,ID,44288
Kertosono,-7.58333,112.10000,ID,60782
Kepanjen,-8.13030,112.57270,ID,51919
Kendari,-3.97780,122.51507,ID,345107
Kencong,-8.28333,113.36667,ID,43046
Kefamenanu,-9.44667,124.47806,ID,48202
Kedungwuni,-6.97038,109.64794,ID,117249
Kedungwaru,-8.06667,111.91667,ID,80257
Kediri,-7.81667,112.01667,ID,235143
Kebonarun,-7.70028,110.56306,ID,21745
Kebomas,-7.16667,112.63330,ID,75982
Kawasi,-1.59122,127.40707,ID,29642
Kawalu,-7.38170,108.20820,ID,50541
Katobu,-4.82990,122.72600,ID,31929
Karawang,-6.30525,107.31970,ID,307880
Karangsembung,-6.84870,108.64220,ID,75856
Amlapura,-8.45000,115.61667,ID,31869
Karanganom,-7.64889,110.62500,ID,50670
Karangampel,-6.46222,108.45194,ID,31234
Kamal,-7.16778,112.71917,ID,22515
Kalianget,-7.05370,113.94244,ID,23897
Kalabahi,-8.21510,124.54580,ID,19210
Juwana,-6.71500,111.15140,ID,40177
Jombang,-7.54595,112.23307,ID,126465
Jogonalan,-7.70361,110.53611,ID,28114
Jepara,-6.59240,110.67100,ID,1257912
Jember,-8.17211,113.69953,ID,298585
Jekulo,-6.80570,110.92620,ID,37521
Jatiwangi,-6.73361,108.26278,ID,57973
Jatiroto,-7.88333,111.11667,ID,50059
Jatibarang,-6.47472,108.31528,ID,73010
Jaten,-7.57722,110.89750,ID,32378
Jambi City,-1.60000,103.61667,ID,606200
Jakarta,-6.21462,106.84513,ID,8540121
Indramayu,-6.32639,108.32000,ID,123263
Indralaya,-3.25249,104.67555,ID,42498
Grogol,-7.60111,110.81861,ID,100613
Gresik,-7.15389,112.65611,ID,73629
Gorontalo,0.53750,123.06250,ID,198539
Gongdanglegi Kulon,-8.17529,112.63594,ID,22468
Gombong,-7.60722,109.51417,ID,50200
Godean,-7.76972,110.29389,ID,63164
Genteng,-8.36667,114.15000,ID,79652
Gedangan,-7.39083,112.72667,ID,79230
Gebog,-6.73500,110.84440,ID,43756
Garut,-7.24500,107.92100,ID,131809
Gampengrejo,-7.76400,112.03500,ID,49118
Gambiran Satu,-8.39390,114.14640,ID,22525
Galesong,-5.31660,119.36610,ID,83050
Fakfak,-2.92481,132.29813,ID,18900
Ende,-8.84320,121.66230,ID,87269
Dumai,1.66711,101.44316,ID,331832
Dukuhturi,-6.90000,109.08333,ID,98074
Driyorejo,-7.36590,112.62190,ID,26827
Dompu,-8.53650,118.46340,ID,54987
Dobo,-5.76092,134.23405,ID,52104
Diwek,-7.57897,112.23109,ID,41719
Depok,-7.76250,110.43167,ID,104527
Depok,-6.40000,106.81861,ID,2145400
Denpasar,-8.65000,115.21667,ID,725314
Demak,-6.89090,110.63960,ID,27251
Delanggu,-7.61667,110.68333,ID,24440
Daruba,2.05049,128.29398,ID,23566
Dampit,-8.21162,112.74934,ID,23094
Curup,-3.47030,102.52070,ID,46245
Curug,-6.26583,106.55639,ID,191406
Comal,-6.90530,109.53470,ID,51092
Colomadu,-7.53333,110.75000,ID,26274
Citeureup,-6.48556,106.88194,ID,214668
Cirebon,-6.70630,108.55700,ID,341980
Ciputat,-6.23750,106.69556,ID,207858
Cimahi,-6.87222,107.54250,ID,590782
Cileunyi,-6.93889,107.75278,ID,111476
Cileungsir,-6.39472,106.95917,ID,288347
Cilegon,-6.01440,106.05420,ID,450271
Cilacap,-7.72639,109.00944,ID,256996
Cikarang,-6.26111,107.15278,ID,106479
Cikampek,-6.41972,107.45583,ID,145620
Cicurug,-6.78139,106.78250,ID,88965
Cibinong,-6.48167,106.85417,ID,363424
Cianjur,-6.82222,107.13944,ID,174587
Ciamis,-7.32570,108.35340,ID,109839
Cepu,-7.14750,111.59060,ID,55055
Ceper,-7.67417,110.67889,ID,28646
Caringin,-6.70611,106.82139,ID,91845
Ciampea,-6.55472,106.70083,ID,207212
Bungku,-2.54710,121.97200,ID,25477
Bulakamba,-6.87480,108.95590,ID,27367
Bukittinggi,-0.30907,100.37055,ID,121028
Buduran,-7.42810,112.72340,ID,48152
Buaran,-7.05000,109.55000,ID,38770
Boyolangu,-8.11810,111.89350,ID,32287
Boyolali,-7.53306,110.59583,ID,59851
Bontang,0.13240,117.48540,ID,189968
Bondowoso,-7.91346,113.82145,ID,69783
Bojonegoro,-7.15020,111.88170,ID,86568
Bogor,-6.59444,106.78917,ID,1127408
Blora,-6.96980,111.41860,ID,51811
Blitar,-8.09830,112.16810,ID,150371
Bitung,1.44059,125.12824,ID,225134
Bintuni,-2.10967,133.52461,ID,24742
Bima,-8.46006,118.72667,ID,161362
Biak,-1.17670,136.08200,ID,41731
Besuki,-7.73379,113.69785,ID,55465
Bengkulu,-3.80044,102.26554,ID,373591
Bengkayang,0.83194,109.43589,ID,33385
Bekasi,-6.23490,106.98960,ID,2564940
Baubau,-5.46330,122.60240,ID,161280
Baturaja,-4.12891,104.16695,ID,134759
Baturaden,-7.30000,109.21667,ID,42394
Batu,-7.87000,112.52833,ID,221714
Batang,-6.48460,110.70830,ID,136145
Barabai,-2.58333,115.38333,ID,55687
Banyuwangi,-8.23250,114.35755,ID,117558
Banyumas,-7.51417,109.29417,ID,48378
Bantul,-7.88806,110.32889,ID,64360
Banjarmasin,-3.31987,114.59075,ID,657663
Banjaran,-7.04528,107.58778,ID,164952
Banjar,-8.19000,114.96750,ID,89040
Banjar,-7.19550,107.43130,ID,200970
Bangkalan,-7.04550,112.73510,ID,86250
Bangil,-7.59939,112.81860,ID,120551
Bandung,-6.92222,107.60694,ID,2444160
Bambanglipuro,-7.95000,110.28333,ID,44713
Balung,-7.73333,113.91667,ID,47631
Balikpapan,-1.26753,116.82887,ID,695287
Balapulang,-7.04858,109.10056,ID,28483
Balai Pungut,1.05949,101.29054,ID,56452
Baki,-7.61278,110.78389,ID,58909
Baekrajan,-6.76740,110.85410,ID,57920
Babat,-7.11282,112.16354,ID,27038
Atambua,-9.10611,124.89250,ID,82196
Astanajapura,-6.80170,108.63110,ID,148047
Arjawinangun,-6.64528,108.41028,ID,105845
Amuntai,-2.41773,115.24941,ID,55560
